[330526.733173] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330545.871494] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[330565.903199] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[330566.740794] nvme_tcp: tx_crc   12                0                0                0                0                0
[330566.752972] nvme_tcp: tx_crc   13                0                0                0                0                0
[330566.765150] nvme_tcp: tx_crc   14                0                0                0                0                0
[330566.777328] nvme_tcp: tx_crc   15                0                0                0                0                0
[330566.789506] nvme_tcp: tx_crc   16                0                0                0                0                0
[330566.801684] nvme_tcp: tx_crc   17                0                0                0                0                0
[330566.813863] nvme_tcp: tx_crc   18                0                0                0                0                0
[330566.826041] nvme_tcp: tx_crc   19                0                0                0                0                0
[330566.838213] nvme_tcp: tx_crc   20                0                0                0                0                0
[330566.850391] nvme_tcp: tx_crc   21                0                0                0                0                0
[330566.862561] nvme_tcp: tx_crc   22                0                0                0                0                0
[330566.874739] nvme_tcp: tx_crc   23                0                0                0                0                0
[330566.886917] nvme_tcp: tx_crc   24                0                0                0                0                0
[330566.899094] nvme_tcp: tx_crc   25                0                0                0                0                0
[330566.911265] nvme_tcp: tx_crc   26                0                0                0                0                0
[330566.923443] nvme_tcp: tx_crc   27                0                0                0                0                0
[330566.935621] nvme_tcp: tracing_off done
[330601.847439] tee (27222): drop_caches: 3
[330602.070008] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330656.971778] tee (28185): drop_caches: 3
[330657.208269] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330565.928012] nvme_tcp: copy    1                0                0                0                0                0
[330565.939999] nvme_tcp: copy    2                0                0                0                0                0
[330565.951983] nvme_tcp: copy    3                0                0                0                0                0
[330565.963968] nvme_tcp: copy    4                0                0                0                0                0
[330565.975951] nvme_tcp: copy    5                0                0                0                0                0
[330565.987935] nvme_tcp: copy    6                0                0                0                0                0
[330565.999913] nvme_tcp: copy    7                0                0                0                0                0
[330566.011899] nvme_tcp: copy    8                0                0                0                0                0
[330566.023886] nvme_tcp: copy    9                0                0                0                0                0
[330566.035871] nvme_tcp: copy   10                0                0                0                0                0
[330566.047857] nvme_tcp: copy   11                0                0                0                0                0
[330566.059841] nvme_tcp: copy   12                0                0                0                0                0
[330566.071827] nvme_tcp: copy   13                0                0                0                0                0
[330566.083812] nvme_tcp: copy   14                0                0                0                0                0
[330566.095798] nvme_tcp: copy   15                0                0                0                0                0
[330566.107783] nvme_tcp: copy   16                0                0                0                0                0
[330566.119774] nvme_tcp: copy   17                0                0                0                0                0
[330566.131760] nvme_tcp: copy   18                0                0                0                0                0
[330566.143746] nvme_tcp: copy   19                0                0                0                0                0
[330566.155731] nvme_tcp: copy   20                0                0                0                0                0
[330566.167716] nvme_tcp: copy   21                0                0                0                0                0
[330566.179701] nvme_tcp: copy   22                0                0                0                0                0
[330566.191686] nvme_tcp: copy   23                0                0                0                0                0
[330566.203671] nvme_tcp: copy   24                0                0                0                0                0
[330566.215657] nvme_tcp: copy   25                0                0                0                0                0
[330566.227642] nvme_tcp: copy   26                0                0                0                0                0
[330566.239626] nvme_tcp: copy   27                0                0                0                0                0
[330566.251611] nvme_tcp: crc    0                0       4612154604                0                0                0
[330566.263499] nvme_tcp: crc    1                0                0                0                0                0
[330566.275478] nvme_tcp: crc    2                0                0                0                0                0
[330566.287364] nvme_tcp: crc    3                0                0                0                0                0
[330566.299251] nvme_tcp: crc    4                0                0                0                0                0
[330566.311128] nvme_tcp: crc    5                0                0                0                0                0
[330566.323015] nvme_tcp: crc    6                0                0                0                0                0
[330566.334894] nvme_tcp: crc    7                0                0                0                0                0
[330566.346782] nvme_tcp: crc    8                0                0                0                0                0
[330566.358668] nvme_tcp: crc    9                0                0                0                0                0
[330566.370555] nvme_tcp: crc   10                0                0                0                0                0
[330566.382434] nvme_tcp: crc   11                0                0                0                0                0
[330566.394323] nvme_tcp: crc   12                0                0                0                0                0
[330566.406212] nvme_tcp: crc   13                0                0                0                0                0
[330566.418098] nvme_tcp: crc   14                0                0                0                0                0
[330566.429975] nvme_tcp: crc   15                0                0                0                0                0
[330566.441862] nvme_tcp: crc   16                0                0                0                0                0
[330566.453750] nvme_tcp: crc   17                0                0                0                0                0
[330566.465636] nvme_tcp: crc   18                0                0                0                0                0
[330566.477516] nvme_tcp: crc   19                0                0                0                0                0
[330566.489402] nvme_tcp: crc   20                0                0                0                0                0
[330566.501290] nvme_tcp: crc   21                0                0                0                0                0
[330566.513177] nvme_tcp: crc   22                0                0                0                0                0
[330566.525070] nvme_tcp: crc   23                0                0                0                0                0
[330566.536957] nvme_tcp: crc   24                0                0                0                0                0
[330566.548842] nvme_tcp: crc   25                0                0                0                0                0
[330566.560732] nvme_tcp: crc   26                0                0                0                0                0
[330566.572618] nvme_tcp: crc   27                0                0                0                0                0
[330566.584498] nvme_tcp: tx_crc    0                0                0                0                0                0
[330566.596676] nvme_tcp: tx_crc    1                0                0                0                0                0
[330566.619014] nvme_tcp: tx_crc    2                0                0                0                0                0
[330566.631192] nvme_tcp: tx_crc    3                0                0                0                0                0
[330566.643371] nvme_tcp: tx_crc    4                0                0                0                0                0
[330566.655549] nvme_tcp: tx_crc    5                0                0                0                0                0
[330566.667727] nvme_tcp: tx_crc    6                0                0                0                0                0
[330566.679908] nvme_tcp: tx_crc    7                0                0                0                0                0
[330566.692086] nvme_tcp: tx_crc    8                0                0                0                0                0
[330566.704265] nvme_tcp: tx_crc    9                0                0                0                0                0
[330566.716443] nvme_tcp: tx_crc   10                0                0                0                0                0
[330566.728614] nvme_tcp: tx_crc   11                0                0                0                0                0
[330566.740794] nvme_tcp: tx_crc   12                0                0                0                0                0
[330566.752972] nvme_tcp: tx_crc   13                0                0                0                0                0
[330566.765150] nvme_tcp: tx_crc   14                0                0                0                0                0
[330566.777328] nvme_tcp: tx_crc   15                0                0                0                0                0
[330566.789506] nvme_tcp: tx_crc   16                0                0                0                0                0
[330566.801684] nvme_tcp: tx_crc   17                0                0                0                0                0
[330566.813863] nvme_tcp: tx_crc   18                0                0                0                0                0
[330566.826041] nvme_tcp: tx_crc   19                0                0                0                0                0
[330566.838213] nvme_tcp: tx_crc   20                0                0                0                0                0
[330566.850391] nvme_tcp: tx_crc   21                0                0                0                0                0
[330566.862561] nvme_tcp: tx_crc   22                0                0                0                0                0
[330566.874739] nvme_tcp: tx_crc   23                0                0                0                0                0
[330566.886917] nvme_tcp: tx_crc   24                0                0                0                0                0
[330566.899094] nvme_tcp: tx_crc   25                0                0                0                0                0
[330566.911265] nvme_tcp: tx_crc   26                0                0                0                0                0
[330566.923443] nvme_tcp: tx_crc   27                0                0                0                0                0
[330566.935621] nvme_tcp: tracing_off done
[330601.847439] tee (27222): drop_caches: 3
[330602.070008] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330656.971778] tee (28185): drop_caches: 3
[330657.208269] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330712.011872] tee (29148): drop_caches: 3
[330712.257640] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330565.951983] nvme_tcp: copy    3                0                0                0                0                0
[330565.963968] nvme_tcp: copy    4                0                0                0                0                0
[330565.975951] nvme_tcp: copy    5                0                0                0                0                0
[330565.987935] nvme_tcp: copy    6                0                0                0                0                0
[330565.999913] nvme_tcp: copy    7                0                0                0                0                0
[330566.011899] nvme_tcp: copy    8                0                0                0                0                0
[330566.023886] nvme_tcp: copy    9                0                0                0                0                0
[330566.035871] nvme_tcp: copy   10                0                0                0                0                0
[330566.047857] nvme_tcp: copy   11                0                0                0                0                0
[330566.059841] nvme_tcp: copy   12                0                0                0                0                0
[330566.071827] nvme_tcp: copy   13                0                0                0                0                0
[330566.083812] nvme_tcp: copy   14                0                0                0                0                0
[330566.095798] nvme_tcp: copy   15                0                0                0                0                0
[330566.107783] nvme_tcp: copy   16                0                0                0                0                0
[330566.119774] nvme_tcp: copy   17                0                0                0                0                0
[330566.131760] nvme_tcp: copy   18                0                0                0                0                0
[330566.143746] nvme_tcp: copy   19                0                0                0                0                0
[330566.155731] nvme_tcp: copy   20                0                0                0                0                0
[330566.167716] nvme_tcp: copy   21                0                0                0                0                0
[330566.179701] nvme_tcp: copy   22                0                0                0                0                0
[330566.191686] nvme_tcp: copy   23                0                0                0                0                0
[330566.203671] nvme_tcp: copy   24                0                0                0                0                0
[330566.215657] nvme_tcp: copy   25                0                0                0                0                0
[330566.227642] nvme_tcp: copy   26                0                0                0                0                0
[330566.239626] nvme_tcp: copy   27                0                0                0                0                0
[330566.251611] nvme_tcp: crc    0                0       4612154604                0                0                0
[330566.263499] nvme_tcp: crc    1                0                0                0                0                0
[330566.275478] nvme_tcp: crc    2                0                0                0                0                0
[330566.287364] nvme_tcp: crc    3                0                0                0                0                0
[330566.299251] nvme_tcp: crc    4                0                0                0                0                0
[330566.311128] nvme_tcp: crc    5                0                0                0                0                0
[330566.323015] nvme_tcp: crc    6                0                0                0                0                0
[330566.334894] nvme_tcp: crc    7                0                0                0                0                0
[330566.346782] nvme_tcp: crc    8                0                0                0                0                0
[330566.358668] nvme_tcp: crc    9                0                0                0                0                0
[330566.370555] nvme_tcp: crc   10                0                0                0                0                0
[330566.382434] nvme_tcp: crc   11                0                0                0                0                0
[330566.394323] nvme_tcp: crc   12                0                0                0                0                0
[330566.406212] nvme_tcp: crc   13                0                0                0                0                0
[330566.418098] nvme_tcp: crc   14                0                0                0                0                0
[330566.429975] nvme_tcp: crc   15                0                0                0                0                0
[330566.441862] nvme_tcp: crc   16                0                0                0                0                0
[330566.453750] nvme_tcp: crc   17                0                0                0                0                0
[330566.465636] nvme_tcp: crc   18                0                0                0                0                0
[330566.477516] nvme_tcp: crc   19                0                0                0                0                0
[330566.489402] nvme_tcp: crc   20                0                0                0                0                0
[330566.501290] nvme_tcp: crc   21                0                0                0                0                0
[330566.513177] nvme_tcp: crc   22                0                0                0                0                0
[330566.525070] nvme_tcp: crc   23                0                0                0                0                0
[330566.536957] nvme_tcp: crc   24                0                0                0                0                0
[330566.548842] nvme_tcp: crc   25                0                0                0                0                0
[330566.560732] nvme_tcp: crc   26                0                0                0                0                0
[330566.572618] nvme_tcp: crc   27                0                0                0                0                0
[330566.584498] nvme_tcp: tx_crc    0                0                0                0                0                0
[330566.596676] nvme_tcp: tx_crc    1                0                0                0                0                0
[330566.619014] nvme_tcp: tx_crc    2                0                0                0                0                0
[330566.631192] nvme_tcp: tx_crc    3                0                0                0                0                0
[330566.643371] nvme_tcp: tx_crc    4                0                0                0                0                0
[330566.655549] nvme_tcp: tx_crc    5                0                0                0                0                0
[330566.667727] nvme_tcp: tx_crc    6                0                0                0                0                0
[330566.679908] nvme_tcp: tx_crc    7                0                0                0                0                0
[330566.692086] nvme_tcp: tx_crc    8                0                0                0                0                0
[330566.704265] nvme_tcp: tx_crc    9                0                0                0                0                0
[330566.716443] nvme_tcp: tx_crc   10                0                0                0                0                0
[330566.728614] nvme_tcp: tx_crc   11                0                0                0                0                0
[330566.740794] nvme_tcp: tx_crc   12                0                0                0                0                0
[330566.752972] nvme_tcp: tx_crc   13                0                0                0                0                0
[330566.765150] nvme_tcp: tx_crc   14                0                0                0                0                0
[330566.777328] nvme_tcp: tx_crc   15                0                0                0                0                0
[330566.789506] nvme_tcp: tx_crc   16                0                0                0                0                0
[330566.801684] nvme_tcp: tx_crc   17                0                0                0                0                0
[330566.813863] nvme_tcp: tx_crc   18                0                0                0                0                0
[330566.826041] nvme_tcp: tx_crc   19                0                0                0                0                0
[330566.838213] nvme_tcp: tx_crc   20                0                0                0                0                0
[330566.850391] nvme_tcp: tx_crc   21                0                0                0                0                0
[330566.862561] nvme_tcp: tx_crc   22                0                0                0                0                0
[330566.874739] nvme_tcp: tx_crc   23                0                0                0                0                0
[330566.886917] nvme_tcp: tx_crc   24                0                0                0                0                0
[330566.899094] nvme_tcp: tx_crc   25                0                0                0                0                0
[330566.911265] nvme_tcp: tx_crc   26                0                0                0                0                0
[330566.923443] nvme_tcp: tx_crc   27                0                0                0                0                0
[330566.935621] nvme_tcp: tracing_off done
[330601.847439] tee (27222): drop_caches: 3
[330602.070008] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330656.971778] tee (28185): drop_caches: 3
[330657.208269] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330712.011872] tee (29148): drop_caches: 3
[330712.257640] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330767.029233] tee (30550): drop_caches: 3
[330767.257007] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330565.975951] nvme_tcp: copy    5                0                0                0                0                0
[330565.987935] nvme_tcp: copy    6                0                0                0                0                0
[330565.999913] nvme_tcp: copy    7                0                0                0                0                0
[330566.011899] nvme_tcp: copy    8                0                0                0                0                0
[330566.023886] nvme_tcp: copy    9                0                0                0                0                0
[330566.035871] nvme_tcp: copy   10                0                0                0                0                0
[330566.047857] nvme_tcp: copy   11                0                0                0                0                0
[330566.059841] nvme_tcp: copy   12                0                0                0                0                0
[330566.071827] nvme_tcp: copy   13                0                0                0                0                0
[330566.083812] nvme_tcp: copy   14                0                0                0                0                0
[330566.095798] nvme_tcp: copy   15                0                0                0                0                0
[330566.107783] nvme_tcp: copy   16                0                0                0                0                0
[330566.119774] nvme_tcp: copy   17                0                0                0                0                0
[330566.131760] nvme_tcp: copy   18                0                0                0                0                0
[330566.143746] nvme_tcp: copy   19                0                0                0                0                0
[330566.155731] nvme_tcp: copy   20                0                0                0                0                0
[330566.167716] nvme_tcp: copy   21                0                0                0                0                0
[330566.179701] nvme_tcp: copy   22                0                0                0                0                0
[330566.191686] nvme_tcp: copy   23                0                0                0                0                0
[330566.203671] nvme_tcp: copy   24                0                0                0                0                0
[330566.215657] nvme_tcp: copy   25                0                0                0                0                0
[330566.227642] nvme_tcp: copy   26                0                0                0                0                0
[330566.239626] nvme_tcp: copy   27                0                0                0                0                0
[330566.251611] nvme_tcp: crc    0                0       4612154604                0                0                0
[330566.263499] nvme_tcp: crc    1                0                0                0                0                0
[330566.275478] nvme_tcp: crc    2                0                0                0                0                0
[330566.287364] nvme_tcp: crc    3                0                0                0                0                0
[330566.299251] nvme_tcp: crc    4                0                0                0                0                0
[330566.311128] nvme_tcp: crc    5                0                0                0                0                0
[330566.323015] nvme_tcp: crc    6                0                0                0                0                0
[330566.334894] nvme_tcp: crc    7                0                0                0                0                0
[330566.346782] nvme_tcp: crc    8                0                0                0                0                0
[330566.358668] nvme_tcp: crc    9                0                0                0                0                0
[330566.370555] nvme_tcp: crc   10                0                0                0                0                0
[330566.382434] nvme_tcp: crc   11                0                0                0                0                0
[330566.394323] nvme_tcp: crc   12                0                0                0                0                0
[330566.406212] nvme_tcp: crc   13                0                0                0                0                0
[330566.418098] nvme_tcp: crc   14                0                0                0                0                0
[330566.429975] nvme_tcp: crc   15                0                0                0                0                0
[330566.441862] nvme_tcp: crc   16                0                0                0                0                0
[330566.453750] nvme_tcp: crc   17                0                0                0                0                0
[330566.465636] nvme_tcp: crc   18                0                0                0                0                0
[330566.477516] nvme_tcp: crc   19                0                0                0                0                0
[330566.489402] nvme_tcp: crc   20                0                0                0                0                0
[330566.501290] nvme_tcp: crc   21                0                0                0                0                0
[330566.513177] nvme_tcp: crc   22                0                0                0                0                0
[330566.525070] nvme_tcp: crc   23                0                0                0                0                0
[330566.536957] nvme_tcp: crc   24                0                0                0                0                0
[330566.548842] nvme_tcp: crc   25                0                0                0                0                0
[330566.560732] nvme_tcp: crc   26                0                0                0                0                0
[330566.572618] nvme_tcp: crc   27                0                0                0                0                0
[330566.584498] nvme_tcp: tx_crc    0                0                0                0                0                0
[330566.596676] nvme_tcp: tx_crc    1                0                0                0                0                0
[330566.619014] nvme_tcp: tx_crc    2                0                0                0                0                0
[330566.631192] nvme_tcp: tx_crc    3                0                0                0                0                0
[330566.643371] nvme_tcp: tx_crc    4                0                0                0                0                0
[330566.655549] nvme_tcp: tx_crc    5                0                0                0                0                0
[330566.667727] nvme_tcp: tx_crc    6                0                0                0                0                0
[330566.679908] nvme_tcp: tx_crc    7                0                0                0                0                0
[330566.692086] nvme_tcp: tx_crc    8                0                0                0                0                0
[330566.704265] nvme_tcp: tx_crc    9                0                0                0                0                0
[330566.716443] nvme_tcp: tx_crc   10                0                0                0                0                0
[330566.728614] nvme_tcp: tx_crc   11                0                0                0                0                0
[330566.740794] nvme_tcp: tx_crc   12                0                0                0                0                0
[330566.752972] nvme_tcp: tx_crc   13                0                0                0                0                0
[330566.765150] nvme_tcp: tx_crc   14                0                0                0                0                0
[330566.777328] nvme_tcp: tx_crc   15                0                0                0                0                0
[330566.789506] nvme_tcp: tx_crc   16                0                0                0                0                0
[330566.801684] nvme_tcp: tx_crc   17                0                0                0                0                0
[330566.813863] nvme_tcp: tx_crc   18                0                0                0                0                0
[330566.826041] nvme_tcp: tx_crc   19                0                0                0                0                0
[330566.838213] nvme_tcp: tx_crc   20                0                0                0                0                0
[330566.850391] nvme_tcp: tx_crc   21                0                0                0                0                0
[330566.862561] nvme_tcp: tx_crc   22                0                0                0                0                0
[330566.874739] nvme_tcp: tx_crc   23                0                0                0                0                0
[330566.886917] nvme_tcp: tx_crc   24                0                0                0                0                0
[330566.899094] nvme_tcp: tx_crc   25                0                0                0                0                0
[330566.911265] nvme_tcp: tx_crc   26                0                0                0                0                0
[330566.923443] nvme_tcp: tx_crc   27                0                0                0                0                0
[330566.935621] nvme_tcp: tracing_off done
[330601.847439] tee (27222): drop_caches: 3
[330602.070008] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[330656.971778] tee (28185): drop_caches: 3
[330657.208269] Running randread depth 1 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
