[335093.068217] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335112.234510] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[335132.644690] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[335133.496337] nvme_tcp: tx_crc   14                0                0                0                0                0
[335133.508512] nvme_tcp: tx_crc   15                0                0                0                0                0
[335133.520688] nvme_tcp: tx_crc   16                0                0                0                0                0
[335133.532864] nvme_tcp: tx_crc   17                0                0                0                0                0
[335133.545041] nvme_tcp: tx_crc   18                0                0                0                0                0
[335133.557210] nvme_tcp: tx_crc   19                0                0                0                0                0
[335133.579547] nvme_tcp: tx_crc   20                0                0                0                0                0
[335133.591723] nvme_tcp: tx_crc   21                0                0                0                0                0
[335133.603899] nvme_tcp: tx_crc   22                0                0                0                0                0
[335133.616074] nvme_tcp: tx_crc   23                0                0                0                0                0
[335133.628250] nvme_tcp: tx_crc   24                0                0                0                0                0
[335133.640425] nvme_tcp: tx_crc   25                0                0                0                0                0
[335133.652601] nvme_tcp: tx_crc   26                0                0                0                0                0
[335133.664778] nvme_tcp: tx_crc   27                0                0                0                0                0
[335133.676954] nvme_tcp: tracing_off done
[335168.520478] tee (16625): drop_caches: 3
[335168.771539] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335223.627849] tee (17586): drop_caches: 3
[335223.847929] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335132.669506] nvme_tcp: copy    1                0                0                0                0                0
[335132.681492] nvme_tcp: copy    2                0                0                0                0                0
[335132.693477] nvme_tcp: copy    3                0                0                0                0                0
[335132.705463] nvme_tcp: copy    4                0                0                0                0                0
[335132.717448] nvme_tcp: copy    5                0                0                0                0                0
[335132.729429] nvme_tcp: copy    6                0                0                0                0                0
[335132.741412] nvme_tcp: copy    7                0                0                0                0                0
[335132.753394] nvme_tcp: copy    8                0                0                0                0                0
[335132.765377] nvme_tcp: copy    9                0                0                0                0                0
[335132.777360] nvme_tcp: copy   10                0                0                0                0                0
[335132.789343] nvme_tcp: copy   11                0                0                0                0                0
[335132.801320] nvme_tcp: copy   12                0                0                0                0                0
[335132.813306] nvme_tcp: copy   13                0                0                0                0                0
[335132.825292] nvme_tcp: copy   14                0                0                0                0                0
[335132.837276] nvme_tcp: copy   15                0                0                0                0                0
[335132.849261] nvme_tcp: copy   16                0                0                0                0                0
[335132.861253] nvme_tcp: copy   17                0                0                0                0                0
[335132.873227] nvme_tcp: copy   18                0                0                0                0                0
[335132.885210] nvme_tcp: copy   19                0                0                0                0                0
[335132.897193] nvme_tcp: copy   20                0                0                0                0                0
[335132.909175] nvme_tcp: copy   21                0                0                0                0                0
[335132.921158] nvme_tcp: copy   22                0                0                0                0                0
[335132.933141] nvme_tcp: copy   23                0                0                0                0                0
[335132.945124] nvme_tcp: copy   24                0                0                0                0                0
[335132.957107] nvme_tcp: copy   25                0                0                0                0                0
[335132.969090] nvme_tcp: copy   26                0                0                0                0                0
[335132.981072] nvme_tcp: copy   27                0                0                0                0                0
[335132.993055] nvme_tcp: crc    0                0       6689026976                0                0                0
[335133.004940] nvme_tcp: crc    1                0                0                0                0                0
[335133.016826] nvme_tcp: crc    2                0                0                0                0                0
[335133.028711] nvme_tcp: crc    3                0                0                0                0                0
[335133.040596] nvme_tcp: crc    4                0                0                0                0                0
[335133.052480] nvme_tcp: crc    5                0                0                0                0                0
[335133.064364] nvme_tcp: crc    6                0                0                0                0                0
[335133.076249] nvme_tcp: crc    7                0                0                0                0                0
[335133.088133] nvme_tcp: crc    8                0                0                0                0                0
[335133.100017] nvme_tcp: crc    9                0                0                0                0                0
[335133.111902] nvme_tcp: crc   10                0                0                0                0                0
[335133.123785] nvme_tcp: crc   11                0                0                0                0                0
[335133.135669] nvme_tcp: crc   12                0                0                0                0                0
[335133.147553] nvme_tcp: crc   13                0                0                0                0                0
[335133.159438] nvme_tcp: crc   14                0                0                0                0                0
[335133.171322] nvme_tcp: crc   15                0                0                0                0                0
[335133.183206] nvme_tcp: crc   16                0                0                0                0                0
[335133.195090] nvme_tcp: crc   17                0                0                0                0                0
[335133.206975] nvme_tcp: crc   18                0                0                0                0                0
[335133.218859] nvme_tcp: crc   19                0                0                0                0                0
[335133.230743] nvme_tcp: crc   20                0                0                0                0                0
[335133.242627] nvme_tcp: crc   21                0                0                0                0                0
[335133.254512] nvme_tcp: crc   22                0                0                0                0                0
[335133.266401] nvme_tcp: crc   23                0                0                0                0                0
[335133.278286] nvme_tcp: crc   24                0                0                0                0                0
[335133.290227] nvme_tcp: crc   25                0                0                0                0                0
[335133.302111] nvme_tcp: crc   26                0                0                0                0                0
[335133.313995] nvme_tcp: crc   27                0                0                0                0                0
[335133.325879] nvme_tcp: tx_crc    0                0                0                0                0                0
[335133.338055] nvme_tcp: tx_crc    1                0                0                0                0                0
[335133.350231] nvme_tcp: tx_crc    2                0                0                0                0                0
[335133.362406] nvme_tcp: tx_crc    3                0                0                0                0                0
[335133.374581] nvme_tcp: tx_crc    4                0                0                0                0                0
[335133.386757] nvme_tcp: tx_crc    5                0                0                0                0                0
[335133.398933] nvme_tcp: tx_crc    6                0                0                0                0                0
[335133.411108] nvme_tcp: tx_crc    7                0                0                0                0                0
[335133.423284] nvme_tcp: tx_crc    8                0                0                0                0                0
[335133.435459] nvme_tcp: tx_crc    9                0                0                0                0                0
[335133.447635] nvme_tcp: tx_crc   10                0                0                0                0                0
[335133.459810] nvme_tcp: tx_crc   11                0                0                0                0                0
[335133.471986] nvme_tcp: tx_crc   12                0                0                0                0                0
[335133.484161] nvme_tcp: tx_crc   13                0                0                0                0                0
[335133.496337] nvme_tcp: tx_crc   14                0                0                0                0                0
[335133.508512] nvme_tcp: tx_crc   15                0                0                0                0                0
[335133.520688] nvme_tcp: tx_crc   16                0                0                0                0                0
[335133.532864] nvme_tcp: tx_crc   17                0                0                0                0                0
[335133.545041] nvme_tcp: tx_crc   18                0                0                0                0                0
[335133.557210] nvme_tcp: tx_crc   19                0                0                0                0                0
[335133.579547] nvme_tcp: tx_crc   20                0                0                0                0                0
[335133.591723] nvme_tcp: tx_crc   21                0                0                0                0                0
[335133.603899] nvme_tcp: tx_crc   22                0                0                0                0                0
[335133.616074] nvme_tcp: tx_crc   23                0                0                0                0                0
[335133.628250] nvme_tcp: tx_crc   24                0                0                0                0                0
[335133.640425] nvme_tcp: tx_crc   25                0                0                0                0                0
[335133.652601] nvme_tcp: tx_crc   26                0                0                0                0                0
[335133.664778] nvme_tcp: tx_crc   27                0                0                0                0                0
[335133.676954] nvme_tcp: tracing_off done
[335168.520478] tee (16625): drop_caches: 3
[335168.771539] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335223.627849] tee (17586): drop_caches: 3
[335223.847929] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335278.718468] tee (18552): drop_caches: 3
[335278.938930] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335132.693477] nvme_tcp: copy    3                0                0                0                0                0
[335132.705463] nvme_tcp: copy    4                0                0                0                0                0
[335132.717448] nvme_tcp: copy    5                0                0                0                0                0
[335132.729429] nvme_tcp: copy    6                0                0                0                0                0
[335132.741412] nvme_tcp: copy    7                0                0                0                0                0
[335132.753394] nvme_tcp: copy    8                0                0                0                0                0
[335132.765377] nvme_tcp: copy    9                0                0                0                0                0
[335132.777360] nvme_tcp: copy   10                0                0                0                0                0
[335132.789343] nvme_tcp: copy   11                0                0                0                0                0
[335132.801320] nvme_tcp: copy   12                0                0                0                0                0
[335132.813306] nvme_tcp: copy   13                0                0                0                0                0
[335132.825292] nvme_tcp: copy   14                0                0                0                0                0
[335132.837276] nvme_tcp: copy   15                0                0                0                0                0
[335132.849261] nvme_tcp: copy   16                0                0                0                0                0
[335132.861253] nvme_tcp: copy   17                0                0                0                0                0
[335132.873227] nvme_tcp: copy   18                0                0                0                0                0
[335132.885210] nvme_tcp: copy   19                0                0                0                0                0
[335132.897193] nvme_tcp: copy   20                0                0                0                0                0
[335132.909175] nvme_tcp: copy   21                0                0                0                0                0
[335132.921158] nvme_tcp: copy   22                0                0                0                0                0
[335132.933141] nvme_tcp: copy   23                0                0                0                0                0
[335132.945124] nvme_tcp: copy   24                0                0                0                0                0
[335132.957107] nvme_tcp: copy   25                0                0                0                0                0
[335132.969090] nvme_tcp: copy   26                0                0                0                0                0
[335132.981072] nvme_tcp: copy   27                0                0                0                0                0
[335132.993055] nvme_tcp: crc    0                0       6689026976                0                0                0
[335133.004940] nvme_tcp: crc    1                0                0                0                0                0
[335133.016826] nvme_tcp: crc    2                0                0                0                0                0
[335133.028711] nvme_tcp: crc    3                0                0                0                0                0
[335133.040596] nvme_tcp: crc    4                0                0                0                0                0
[335133.052480] nvme_tcp: crc    5                0                0                0                0                0
[335133.064364] nvme_tcp: crc    6                0                0                0                0                0
[335133.076249] nvme_tcp: crc    7                0                0                0                0                0
[335133.088133] nvme_tcp: crc    8                0                0                0                0                0
[335133.100017] nvme_tcp: crc    9                0                0                0                0                0
[335133.111902] nvme_tcp: crc   10                0                0                0                0                0
[335133.123785] nvme_tcp: crc   11                0                0                0                0                0
[335133.135669] nvme_tcp: crc   12                0                0                0                0                0
[335133.147553] nvme_tcp: crc   13                0                0                0                0                0
[335133.159438] nvme_tcp: crc   14                0                0                0                0                0
[335133.171322] nvme_tcp: crc   15                0                0                0                0                0
[335133.183206] nvme_tcp: crc   16                0                0                0                0                0
[335133.195090] nvme_tcp: crc   17                0                0                0                0                0
[335133.206975] nvme_tcp: crc   18                0                0                0                0                0
[335133.218859] nvme_tcp: crc   19                0                0                0                0                0
[335133.230743] nvme_tcp: crc   20                0                0                0                0                0
[335133.242627] nvme_tcp: crc   21                0                0                0                0                0
[335133.254512] nvme_tcp: crc   22                0                0                0                0                0
[335133.266401] nvme_tcp: crc   23                0                0                0                0                0
[335133.278286] nvme_tcp: crc   24                0                0                0                0                0
[335133.290227] nvme_tcp: crc   25                0                0                0                0                0
[335133.302111] nvme_tcp: crc   26                0                0                0                0                0
[335133.313995] nvme_tcp: crc   27                0                0                0                0                0
[335133.325879] nvme_tcp: tx_crc    0                0                0                0                0                0
[335133.338055] nvme_tcp: tx_crc    1                0                0                0                0                0
[335133.350231] nvme_tcp: tx_crc    2                0                0                0                0                0
[335133.362406] nvme_tcp: tx_crc    3                0                0                0                0                0
[335133.374581] nvme_tcp: tx_crc    4                0                0                0                0                0
[335133.386757] nvme_tcp: tx_crc    5                0                0                0                0                0
[335133.398933] nvme_tcp: tx_crc    6                0                0                0                0                0
[335133.411108] nvme_tcp: tx_crc    7                0                0                0                0                0
[335133.423284] nvme_tcp: tx_crc    8                0                0                0                0                0
[335133.435459] nvme_tcp: tx_crc    9                0                0                0                0                0
[335133.447635] nvme_tcp: tx_crc   10                0                0                0                0                0
[335133.459810] nvme_tcp: tx_crc   11                0                0                0                0                0
[335133.471986] nvme_tcp: tx_crc   12                0                0                0                0                0
[335133.484161] nvme_tcp: tx_crc   13                0                0                0                0                0
[335133.496337] nvme_tcp: tx_crc   14                0                0                0                0                0
[335133.508512] nvme_tcp: tx_crc   15                0                0                0                0                0
[335133.520688] nvme_tcp: tx_crc   16                0                0                0                0                0
[335133.532864] nvme_tcp: tx_crc   17                0                0                0                0                0
[335133.545041] nvme_tcp: tx_crc   18                0                0                0                0                0
[335133.557210] nvme_tcp: tx_crc   19                0                0                0                0                0
[335133.579547] nvme_tcp: tx_crc   20                0                0                0                0                0
[335133.591723] nvme_tcp: tx_crc   21                0                0                0                0                0
[335133.603899] nvme_tcp: tx_crc   22                0                0                0                0                0
[335133.616074] nvme_tcp: tx_crc   23                0                0                0                0                0
[335133.628250] nvme_tcp: tx_crc   24                0                0                0                0                0
[335133.640425] nvme_tcp: tx_crc   25                0                0                0                0                0
[335133.652601] nvme_tcp: tx_crc   26                0                0                0                0                0
[335133.664778] nvme_tcp: tx_crc   27                0                0                0                0                0
[335133.676954] nvme_tcp: tracing_off done
[335168.520478] tee (16625): drop_caches: 3
[335168.771539] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335223.627849] tee (17586): drop_caches: 3
[335223.847929] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335278.718468] tee (18552): drop_caches: 3
[335278.938930] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335333.850815] tee (19543): drop_caches: 3
[335334.063222] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335132.717448] nvme_tcp: copy    5                0                0                0                0                0
[335132.729429] nvme_tcp: copy    6                0                0                0                0                0
[335132.741412] nvme_tcp: copy    7                0                0                0                0                0
[335132.753394] nvme_tcp: copy    8                0                0                0                0                0
[335132.765377] nvme_tcp: copy    9                0                0                0                0                0
[335132.777360] nvme_tcp: copy   10                0                0                0                0                0
[335132.789343] nvme_tcp: copy   11                0                0                0                0                0
[335132.801320] nvme_tcp: copy   12                0                0                0                0                0
[335132.813306] nvme_tcp: copy   13                0                0                0                0                0
[335132.825292] nvme_tcp: copy   14                0                0                0                0                0
[335132.837276] nvme_tcp: copy   15                0                0                0                0                0
[335132.849261] nvme_tcp: copy   16                0                0                0                0                0
[335132.861253] nvme_tcp: copy   17                0                0                0                0                0
[335132.873227] nvme_tcp: copy   18                0                0                0                0                0
[335132.885210] nvme_tcp: copy   19                0                0                0                0                0
[335132.897193] nvme_tcp: copy   20                0                0                0                0                0
[335132.909175] nvme_tcp: copy   21                0                0                0                0                0
[335132.921158] nvme_tcp: copy   22                0                0                0                0                0
[335132.933141] nvme_tcp: copy   23                0                0                0                0                0
[335132.945124] nvme_tcp: copy   24                0                0                0                0                0
[335132.957107] nvme_tcp: copy   25                0                0                0                0                0
[335132.969090] nvme_tcp: copy   26                0                0                0                0                0
[335132.981072] nvme_tcp: copy   27                0                0                0                0                0
[335132.993055] nvme_tcp: crc    0                0       6689026976                0                0                0
[335133.004940] nvme_tcp: crc    1                0                0                0                0                0
[335133.016826] nvme_tcp: crc    2                0                0                0                0                0
[335133.028711] nvme_tcp: crc    3                0                0                0                0                0
[335133.040596] nvme_tcp: crc    4                0                0                0                0                0
[335133.052480] nvme_tcp: crc    5                0                0                0                0                0
[335133.064364] nvme_tcp: crc    6                0                0                0                0                0
[335133.076249] nvme_tcp: crc    7                0                0                0                0                0
[335133.088133] nvme_tcp: crc    8                0                0                0                0                0
[335133.100017] nvme_tcp: crc    9                0                0                0                0                0
[335133.111902] nvme_tcp: crc   10                0                0                0                0                0
[335133.123785] nvme_tcp: crc   11                0                0                0                0                0
[335133.135669] nvme_tcp: crc   12                0                0                0                0                0
[335133.147553] nvme_tcp: crc   13                0                0                0                0                0
[335133.159438] nvme_tcp: crc   14                0                0                0                0                0
[335133.171322] nvme_tcp: crc   15                0                0                0                0                0
[335133.183206] nvme_tcp: crc   16                0                0                0                0                0
[335133.195090] nvme_tcp: crc   17                0                0                0                0                0
[335133.206975] nvme_tcp: crc   18                0                0                0                0                0
[335133.218859] nvme_tcp: crc   19                0                0                0                0                0
[335133.230743] nvme_tcp: crc   20                0                0                0                0                0
[335133.242627] nvme_tcp: crc   21                0                0                0                0                0
[335133.254512] nvme_tcp: crc   22                0                0                0                0                0
[335133.266401] nvme_tcp: crc   23                0                0                0                0                0
[335133.278286] nvme_tcp: crc   24                0                0                0                0                0
[335133.290227] nvme_tcp: crc   25                0                0                0                0                0
[335133.302111] nvme_tcp: crc   26                0                0                0                0                0
[335133.313995] nvme_tcp: crc   27                0                0                0                0                0
[335133.325879] nvme_tcp: tx_crc    0                0                0                0                0                0
[335133.338055] nvme_tcp: tx_crc    1                0                0                0                0                0
[335133.350231] nvme_tcp: tx_crc    2                0                0                0                0                0
[335133.362406] nvme_tcp: tx_crc    3                0                0                0                0                0
[335133.374581] nvme_tcp: tx_crc    4                0                0                0                0                0
[335133.386757] nvme_tcp: tx_crc    5                0                0                0                0                0
[335133.398933] nvme_tcp: tx_crc    6                0                0                0                0                0
[335133.411108] nvme_tcp: tx_crc    7                0                0                0                0                0
[335133.423284] nvme_tcp: tx_crc    8                0                0                0                0                0
[335133.435459] nvme_tcp: tx_crc    9                0                0                0                0                0
[335133.447635] nvme_tcp: tx_crc   10                0                0                0                0                0
[335133.459810] nvme_tcp: tx_crc   11                0                0                0                0                0
[335133.471986] nvme_tcp: tx_crc   12                0                0                0                0                0
[335133.484161] nvme_tcp: tx_crc   13                0                0                0                0                0
[335133.496337] nvme_tcp: tx_crc   14                0                0                0                0                0
[335133.508512] nvme_tcp: tx_crc   15                0                0                0                0                0
[335133.520688] nvme_tcp: tx_crc   16                0                0                0                0                0
[335133.532864] nvme_tcp: tx_crc   17                0                0                0                0                0
[335133.545041] nvme_tcp: tx_crc   18                0                0                0                0                0
[335133.557210] nvme_tcp: tx_crc   19                0                0                0                0                0
[335133.579547] nvme_tcp: tx_crc   20                0                0                0                0                0
[335133.591723] nvme_tcp: tx_crc   21                0                0                0                0                0
[335133.603899] nvme_tcp: tx_crc   22                0                0                0                0                0
[335133.616074] nvme_tcp: tx_crc   23                0                0                0                0                0
[335133.628250] nvme_tcp: tx_crc   24                0                0                0                0                0
[335133.640425] nvme_tcp: tx_crc   25                0                0                0                0                0
[335133.652601] nvme_tcp: tx_crc   26                0                0                0                0                0
[335133.664778] nvme_tcp: tx_crc   27                0                0                0                0                0
[335133.676954] nvme_tcp: tracing_off done
[335168.520478] tee (16625): drop_caches: 3
[335168.771539] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[335223.627849] tee (17586): drop_caches: 3
[335223.847929] Running randread depth 128 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
